Id,Name,English_Name,Type,Source,Episodes,Airing,Aired_From,Aired_To,Duration,Rating,Score,Scored_By,Rank,Popularity,Members,Favorites,Season,Year,Broadcast_Day,Broadcast_Time,Producers,Licensors,Studios,Genres,Themes
21059,Oppai Infinity∞! The Animation,Oppai Infinity∞! The Animation,OVA,Manga,1,False,2014-01-31 00:00:00+00:00,,28,Rx - Hentai,6.43,2024,,8424,5557,12,winter,2014,,,Pink Pineapple,,Office TakeOut,Hentai,
16906,Line Offline: Salaryman,Line Offline: Salaryman,TV,Original,114,False,2013-01-08 00:00:00+00:00,2013-10-01 00:00:00+00:00,3,PG-13 - Teens 13 or older,6.43,731,7382.0,11427,2155,4,winter,2013,,,"TV Tokyo, Shogakukan-Shueisha Productions, Half H.P Studio",,Shogakukan Music & Digital Entertainment,Comedy,Workplace
12961,Kansen 5: The Daybreak,Kansen 5: The Daybreak,OVA,Visual novel,3,False,2012-10-26 00:00:00+00:00,2018-04-13 00:00:00+00:00,19,Rx - Hentai,6.43,2823,,7082,8513,23,fall,2012,,,Mary Jane,,Rabbit Gate,Hentai,
10770,Mahou Shoujo Elena,Magical Girl Elena,OVA,Visual novel,3,False,2011-07-08 00:00:00+00:00,2013-02-22 00:00:00+00:00,27,Rx - Hentai,6.43,2975,,7262,7996,53,summer,2011,,,"Valkyria, Anime Antenna Iinkai",,"Studio Fantasia, Rabbit Gate","Supernatural, Hentai",
2982,Yuuwaku,Temptation,OVA,Visual novel,2,False,2003-07-25 00:00:00+00:00,2003-10-31 00:00:00+00:00,30,Rx - Hentai,6.43,2470,,7821,6638,28,summer,2003,,,Discovery,"Central Park Media, Critical Mass Video",AT-2,Hentai,School
14989,Chousoku Henkei Gyrozetter,Chousoku Henkei Gyrozetter,TV,Game,51,False,2012-10-02 00:00:00+00:00,2013-09-24 00:00:00+00:00,25,G - All Ages,6.43,2005,7424.0,8112,6045,15,fall,2012,Tuesdays,18:00,"TV Tokyo, Shochiku",,A-1 Pictures,Action,"Mecha, Racing"
36108,Takunomi.,Takunomi,TV,Web manga,12,False,2018-01-12 00:00:00+00:00,2018-03-30 00:00:00+00:00,12,PG-13 - Teens 13 or older,6.43,15710,7399.0,3302,48188,48,winter,2018,Fridays,02:43,"Pony Canyon, TBS, Magic Capsule, Shogakukan, Lawson, RAY, U-NEXT, Nichion",Sentai Filmworks,Production IMS,"Comedy, Gourmet","Adult Cast, CGDCT"
36569,Nanatsu no Taizai: Tsumi no Kokuhaku Dennou Grimoire!,Nanatsu no Taizai: Tsumi no Kokuhaku Dennou Grimoire!,ONA,Other,10,False,2016-09-30 00:00:00+00:00,2017-03-03 00:00:00+00:00,5,PG-13 - Teens 13 or older,6.43,1346,7385.0,7888,6479,2,fall,2016,,,,,KIZAWA Studio,Comedy,Parody
37561,Akanesasu Shoujo,The Girl in Twilight,TV,Original,12,False,2018-10-01 00:00:00+00:00,2018-12-17 00:00:00+00:00,23,PG-13 - Teens 13 or older,6.43,12636,7409.0,3774,37859,63,fall,2018,Mondays,19:30,"Yomiuri Telecasting, Animax, Pony Canyon, Asmik Ace, Studio Mausu, Exit Tunes, Kadokawa, Gamegate",Sentai Filmworks,"DandeLion Animation Studio, Jumonji, Okuruto Noboru","Action, Sci-Fi",School
1403,Tsumamigui,Wife Eater,OVA,Visual novel,2,False,2003-06-27 00:00:00+00:00,2003-11-28 00:00:00+00:00,29,Rx - Hentai,6.43,2609,,7477,7381,10,summer,2003,,,Pink Pineapple,,Himajin Planning,Hentai,
1360,Makai Tenshi Djibril,Jiburiru: The Devil Angel,OVA,Visual novel,4,False,2004-11-26 00:00:00+00:00,2005-06-24 00:00:00+00:00,28,Rx - Hentai,6.43,3609,,6769,9508,28,fall,2004,,,Animac,JapanAnime,Studio Ten,Hentai,
35346,Cinderella Girls Gekijou: Kayou Cinderella Theater,THE IDOLM@STER CINDERELLA GIRLS Theater (Web),ONA,4-koma manga,13,False,2017-04-04 00:00:00+00:00,2017-06-27 00:00:00+00:00,1,PG-13 - Teens 13 or older,6.43,2341,7424.0,8497,5426,3,spring,2017,,,"Frontier Works, Half H.P Studio, Nippon Columbia, Bandai Namco Entertainment, Anime Consortium Japan",Crunchyroll,"Gathering, Lesprit","Comedy, Slice of Life",
34589,"Onihei: Sono Otoko, Heizou Hasegawa","Onihei: Sono Otoko, Heizou Hasegawa",OVA,Novel,1,False,2017-02-22 00:00:00+00:00,,40,R+ - Mild Nudity,6.43,813,7391.0,9716,3673,3,winter,2017,,,"TMS Entertainment, Studio M2",,MAPPA,,"Historical, Samurai"
34501,Kenka Banchou Otome: Girl Beats Boys,Kenka Bancho Otome -Girl Beats Boys-,TV,Game,12,False,2017-04-12 00:00:00+00:00,2017-06-28 00:00:00+00:00,8,PG-13 - Teens 13 or older,6.43,38124,7378.0,2386,85392,226,spring,2017,Wednesdays,22:30,"Grooove, DMM.com",Funimation,"Project No.9, A-Real",Action,"Crossdressing, Delinquents, Martial Arts, School"
40256,Cannon Busters,Cannon Busters,ONA,Other,12,False,2019-08-15 00:00:00+00:00,,24,R - 17+ (violence & profanity),6.43,21715,7419.0,3517,43208,112,summer,2019,,,Netflix,Funimation,"Satelight, Yumeta Company","Action, Adventure, Fantasy, Sci-Fi",
4209,Mission-E,Mission-E,TV,Original,12,False,2008-07-08 00:00:00+00:00,2008-09-23 00:00:00+00:00,24,PG - Children,6.43,2567,7385.0,7919,6421,5,summer,2008,,,,Media Blasters,Studio Deen,"Action, Comedy, Sci-Fi",School
31883,Bakuon!! OVA,Bakuon!! OVA,OVA,Manga,2,False,2016-03-18 00:00:00+00:00,2016-12-20 00:00:00+00:00,22,PG-13 - Teens 13 or older,6.43,4734,7414.0,6505,10408,7,spring,2016,,,,,TMS Entertainment,"Slice of Life, Sports","CGDCT, Racing"
31785,Hakuouki: Shinkai - Kaze no Shou,Hakuouki: Shinkai - Kaze no Shou,OVA,Visual novel,1,False,2015-09-25 00:00:00+00:00,,11,PG-13 - Teens 13 or older,6.43,958,7436.0,9215,4315,6,fall,2015,,,,,Idea Factory,"Action, Drama, Romance, Supernatural","Historical, Samurai"
31233,Lu Shidai,Lu Shidai,ONA,Game,14,False,2013-10-11 00:00:00+00:00,2014-09-13 00:00:00+00:00,10,PG-13 - Teens 13 or older,6.43,1638,7383.0,8144,5988,19,fall,2013,,,"Penta Show Studios, Colored Pencil Animation Japan",,"Haoliners Animation League, Colored Pencil Animation","Action, Adventure, Comedy","Parody, Video Game"
41364,One Room: Third Season,One Room: Third Season,TV,Original,12,False,2020-10-06 00:00:00+00:00,2020-12-22 00:00:00+00:00,4,PG-13 - Teens 13 or older,6.43,14012,7389.0,3828,36533,60,fall,2020,Tuesdays,01:05,,,Zero-G,Slice of Life,
41634,Puso Ni Comi: Okawari,Puso Ni Comi: Okawari,ONA,Web manga,26,False,2020-04-07 00:00:00+00:00,2020-09-29 00:00:00+00:00,4,PG-13 - Teens 13 or older,6.43,244,7395.0,13830,1037,0,spring,2020,,,Sega,,Point Pictures,Comedy,"Parody, Video Game"
33783,Godzilla 1: Kaijuu Wakusei,Godzilla: Planet of the Monsters,Movie,Original,1,False,2017-11-17 00:00:00+00:00,,87,R - 17+ (violence & profanity),6.43,37109,7434.0,2827,64610,68,fall,2017,,,"TOHO, TOHO animation",,Polygon Pictures,"Action, Adventure, Sci-Fi",
9061,RPG Densetsu Hepoi,RPG Densetsu Hepoi,TV,Unknown,50,False,1990-10-06 00:00:00+00:00,1991-09-28 00:00:00+00:00,25,,6.43,582,7395.0,12837,1370,4,fall,1990,,,Nihon Ad Systems,,Gallop,"Adventure, Fantasy",
8546,"Dr. Slump Movie 02: ""Hoyoyo!"" Uchuu Daibouken","Dr. Slump: ""Hoyoyo!"" Space Adventure",Movie,Manga,1,False,1982-07-10 00:00:00+00:00,,90,PG-13 - Teens 13 or older,6.43,964,7426.0,11261,2270,1,summer,1982,,,,Discotek Media,Toei Animation,"Comedy, Sci-Fi",Gag Humor
7395,Card Wang: Mix Master,Mix Master: King of Cards,TV,Unknown,39,False,2005-10-04 00:00:00+00:00,2006-07-18 00:00:00+00:00,25,PG - Children,6.43,758,7419.0,11637,2018,8,fall,2005,,,"Sunwoo Entertainment, KBS",,Nippon Animation,"Adventure, Fantasy",Strategy Game
7176,Cheburashka Arere?,Cheburashka Arere?,TV,Book,26,False,2009-10-07 00:00:00+00:00,2010-03-31 00:00:00+00:00,3,G - All Ages,6.43,1667,7422.0,9811,3549,3,fall,2009,,,Dream Force,,GoHands,"Comedy, Slice of Life",
6714,Dragon Ball Z: Atsumare! Gokuu World,Dragon Ball Z: Gather Together! Goku's World,OVA,Manga,1,False,1992-01-28 00:00:00+00:00,,30,G - All Ages,6.43,10391,7427.0,4757,22941,6,winter,1992,,,,,Toei Animation,"Action, Adventure, Comedy, Fantasy","Martial Arts, Super Power"
6511,Chou Seimeitai Transformers Beast Wars Neo,Beast Wars Neo,TV,Other,35,False,1999-02-03 00:00:00+00:00,1999-09-29 00:00:00+00:00,23,G - All Ages,6.43,1010,7393.0,10432,2906,3,winter,1999,Wednesdays,18:30,"TV Tokyo, Nihon Ad Systems, Takara",,Ashi Productions,"Action, Adventure, Sci-Fi","Mecha, Space"
6096,Bad Boys,Bad Boys,OVA,Manga,5,False,1993-09-25 00:00:00+00:00,1998-08-09 00:00:00+00:00,43,R - 17+ (violence & profanity),6.43,920,7413.0,9809,3554,6,fall,1993,,,"Toei Video, Shounen Gahousha",,J.C.Staff,"Action, Comedy",Delinquents
5454,Yoku Wakaru Gendai Mahou,Yoku Wakaru Gendai Mahou,TV,Light novel,12,False,2009-07-12 00:00:00+00:00,2009-09-27 00:00:00+00:00,24,PG-13 - Teens 13 or older,6.43,9319,7407.0,4466,26536,29,summer,2009,Sundays,00:00,Shueisha,Sentai Filmworks,Nomad,Comedy,Mahou Shoujo
37262,Ta ga Tame no Alchemist,For Whom the Alchemist Exists,Movie,Game,1,False,2019-06-14 00:00:00+00:00,,117,PG-13 - Teens 13 or older,6.43,2839,7400.0,6137,12030,25,summer,2019,,,"Magic Capsule, flying DOG",,Satelight,"Action, Adventure, Fantasy",
21167,Escha & Logy no Atelier: Tasogare no Sora no Renkinjutsushi,Atelier Escha & Logy: Alchemists of the Dusk Sky,TV,Game,12,False,2014-04-10 00:00:00+00:00,2014-06-26 00:00:00+00:00,23,PG-13 - Teens 13 or older,6.43,24761,7428.0,2828,64431,80,spring,2014,Thursdays,22:00,"Sotsu, Pony Canyon",Sentai Filmworks,Studio Gokumi,Fantasy,
4511,Hoero! Bun Bun,Hoero! Bun Bun,TV,Unknown,39,False,1980-10-09 00:00:00+00:00,1981-07-09 00:00:00+00:00,23,G - All Ages,6.43,616,7437.0,12692,1430,3,fall,1980,,,"TV Tokyo, Wako Productions",,,"Adventure, Slice of Life",
19587,Kaiketsu Zorori: Mamoru ze! Kyouryuu no Tamago,Kaiketsu Zorori: Mamoru ze! Kyouryuu no Tamago,Movie,Unknown,1,False,2013-12-14 00:00:00+00:00,,77,PG - Children,6.43,120,7376.0,16250,540,2,winter,2013,,,"Pony Canyon, Nippon Columbia",,Sunrise,"Adventure, Comedy",
3519,Garakuta-doori no Stain,Mr. Stain on Junk Alley,TV,Unknown,13,False,2003-01-06 00:00:00+00:00,2003-03-25 00:00:00+00:00,7,PG - Children,6.43,728,7430.0,11221,2293,9,winter,2003,,,,Funimation,,"Award Winning, Comedy",
3444,The☆Ultraman,The☆Ultraman,TV,Other,50,False,1979-04-04 00:00:00+00:00,1980-03-26 00:00:00+00:00,25,PG-13 - Teens 13 or older,6.43,1111,7402.0,9482,3937,13,spring,1979,,,"TBS, Tsuburaya Productions",Mill Creek Entertainment,Sunrise,"Action, Sci-Fi","Space, Super Power"
16518,Arata Kangatari,Arata: The Legend,TV,Manga,12,False,2013-04-09 00:00:00+00:00,2013-07-02 00:00:00+00:00,24,PG-13 - Teens 13 or older,6.43,33614,7411.0,2604,74019,61,spring,2013,Tuesdays,02:05,"TV Tokyo, Sotsu, Lantis, JM Animation",,Satelight,"Adventure, Fantasy",Isekai
2973,Fire Tripper,Fire Tripper,OVA,Manga,1,False,1985-12-16 00:00:00+00:00,,50,R+ - Mild Nudity,6.43,3054,7429.0,8009,6250,6,winter,1985,,,Omnibus Promotion,VIZ Media,Pierrot,"Fantasy, Sci-Fi",Time Travel
49112,Amemiya-san,Amemiya-san,ONA,Other,3,False,2021-03-09 00:00:00+00:00,2021-08-27 00:00:00+00:00,1,G - All Ages,6.43,439,7411.0,12988,1305,1,spring,2021,,,,,,Comedy,
15067,Kaiketsu Zorori Da-Da-Da-Daibouken!,Kaiketsu Zorori Da-Da-Da-Daibouken!,Movie,Unknown,1,False,2012-12-22 00:00:00+00:00,,82,PG - Children,6.43,145,7374.0,15595,630,2,winter,2012,,,,,"Sunrise, Ajia-do","Adventure, Comedy",
622,Natsu-iro no Sunadokei,Sandglass of Summer Colors,OVA,Visual novel,2,False,2004-05-21 00:00:00+00:00,2004-07-23 00:00:00+00:00,30,PG-13 - Teens 13 or older,6.43,4029,7388.0,6800,9393,5,spring,2004,,,KSS,,"Picture Magic, Rikuentai","Drama, Romance, Sci-Fi",Time Travel
14283,Vividred Operation,Vividred Operation,TV,Original,12,False,2013-01-11 00:00:00+00:00,2013-03-29 00:00:00+00:00,24,R+ - Mild Nudity,6.43,27788,7405.0,2748,67825,102,winter,2013,Fridays,01:30,"Aniplex, Mainichi Broadcasting System",Aniplex of America,A-1 Pictures,"Action, Sci-Fi, Ecchi",
13799,Pokemon: Meloetta no Kirakira Recital,Pokémon: Meloetta's Moonlight Serenade,Movie,Game,1,False,2012-07-14 00:00:00+00:00,,20,PG - Children,6.43,4255,7391.0,6616,10034,2,summer,2012,,,,The Pokemon Company International,OLM,"Adventure, Comedy, Fantasy",Music
2180,Slow Step,Slow Step,OVA,Manga,5,False,1991-06-01 00:00:00+00:00,1991-11-01 00:00:00+00:00,43,PG-13 - Teens 13 or older,6.43,1247,7397.0,9580,3838,2,summer,1991,,,Youmex,,Pastel,"Comedy, Romance, Sports",School
2128,Yuusha Raideen,Yuusha Raideen,TV,Original,50,False,1975-04-04 00:00:00+00:00,1976-03-26 00:00:00+00:00,24,PG-13 - Teens 13 or older,6.43,1005,7407.0,9821,3537,7,spring,1975,,,Tohokushinsha Film Corporation,,Sunrise,"Action, Adventure, Sci-Fi",Mecha
11755,009 Re:Cyborg,009 Re:Cyborg,Movie,Manga,1,False,2012-10-27 00:00:00+00:00,,103,PG-13 - Teens 13 or older,6.43,6962,7409.0,4979,20673,31,fall,2012,,,"Nippon Television Network, Ishimori Pro","Funimation, NYAV Post","Production I.G, SANZIGEN","Action, Adventure, Sci-Fi",Mecha
348,Binzume Yousei,Bottle Fairy,TV,Original,13,False,2003-10-04 00:00:00+00:00,2003-12-27 00:00:00+00:00,12,G - All Ages,6.43,8593,7415.0,5040,19974,58,fall,2003,,,"HAL Film Maker, Genco, Starchild Records",Geneon Entertainment USA,Xebec,"Comedy, Fantasy",CGDCT
10916,Pokemon: Pikachu no Fuyuyasumi (2000),Pokémon: Pikachu's Winter Vacation (2000),OVA,Game,2,False,1999-12-22 00:00:00+00:00,,11,PG - Children,6.43,4730,7392.0,6512,10395,1,winter,1999,,,,4Kids Entertainment,OLM,"Adventure, Comedy, Fantasy",
1737,Uchuu Senshi Baldios,Space Warrior Baldios,TV,Unknown,34,False,1980-06-30 00:00:00+00:00,1981-01-25 00:00:00+00:00,25,PG-13 - Teens 13 or older,6.43,934,7403.0,10181,3138,6,summer,1980,,,Kokusai Eigasha,Discotek Media,Ashi Productions,"Action, Adventure, Drama, Sci-Fi","Mecha, Space"
50606,Ayakashi Triangle,Ayakashi Triangle,TV,Manga,12,False,2023-01-10 00:00:00+00:00,2023-09-26 00:00:00+00:00,23,R+ - Mild Nudity,6.43,19756,7414.0,2533,77342,301,winter,2023,Tuesdays,01:00,"Aniplex, Yomiuri Telecasting, Chugai Mining, Shueisha, BS11, Marui Group, Studio Tenjin",,Connect,"Action, Comedy, Romance, Supernatural, Ecchi","Magical Sex Shift, Mythology"
1456,L/R: Licensed by Royal,Licensed by Royalty,TV,Original,12,False,2003-01-08 00:00:00+00:00,2003-03-26 00:00:00+00:00,23,PG-13 - Teens 13 or older,6.43,1919,7379.0,8451,5509,10,winter,2003,,,"Victor Entertainment, Fuji TV, Pioneer LDC",Geneon Entertainment USA,TNK,"Action, Adventure, Mystery",Detective
9952,Weiqi Shaonian,Chess Player,TV,Original,26,False,2005-07-28 00:00:00+00:00,2009-01-01 00:00:00+00:00,22,PG - Children,6.43,149,7405.0,14958,744,4,summer,2005,,,CCTV Animation,,,,"Historical, Strategy Game"
9789,Nezumi Monogatari: George to Gerald no Bouken,Nezumi Monogatari: George to Gerald no Bouken,Movie,Picture book,1,False,2007-12-22 00:00:00+00:00,,52,G - All Ages,6.43,466,7387.0,13057,1280,0,winter,2007,,,"Shogakukan-Shueisha Productions, Shochiku, Sanrio, Bandai, Yahoo! Japan",,Madhouse,Adventure,Anthropomorphic
57517,Puniru wa Kawaii Slime,Puniru is a Kawaii Slime,TV,Manga,12,True,2024-10-06 00:00:00+00:00,,23,PG-13 - Teens 13 or older,6.42,579,7475.0,9014,4617,10,fall,2024,Sundays,23:45,"TV Tokyo, Shogakukan-Shueisha Productions, TOHO animation, Shogakukan",,TOHO animation STUDIO,"Comedy, Romance","Gag Humor, School"
57100,The New Gate,The New Gate,TV,Light novel,12,False,2024-04-14 00:00:00+00:00,2024-06-30 00:00:00+00:00,23,PG-13 - Teens 13 or older,6.42,49571,7483.0,1987,113687,347,spring,2024,Sundays,01:30,"KlockWorx, King Records, MAGNET, CTW, AlphaPolis, Studio Bus",,"Yokohama Animation Laboratory, Cloud Hearts","Action, Adventure, Fantasy",Isekai
54796,Eternal Boys Next Stage,Eternal Boys Next Stage,Movie,Original,3,False,2023-06-09 00:00:00+00:00,,22,PG-13 - Teens 13 or older,6.42,245,7445.0,12245,1649,3,summer,2023,,,"Movic, Fuji TV, KlockWorx, Ultra Super Pictures, Polygon Pictures, King Records, Kadokawa, Aeon Entertainment",,LIDENFILMS,Slice of Life,"Adult Cast, Idols (Male), Music"
53428,Ayaka,Ayaka: A Story of Bonds and Wounds,TV,Original,12,False,2023-07-02 00:00:00+00:00,2023-09-17 00:00:00+00:00,23,PG-13 - Teens 13 or older,6.42,14306,7438.0,3300,48190,148,summer,2023,Sundays,01:00,"Movic, Fuji TV, KlockWorx, King Records, Crunchyroll, Bit grooove promotion",,Studio Blanc.,Fantasy,Mythology
51490,Wo Kao Chongzhi Dang Wudi,Make Money To Be King,ONA,Unknown,60,False,2022-07-05 00:00:00+00:00,2022-12-31 00:00:00+00:00,7,PG-13 - Teens 13 or older,6.42,233,7486.0,12820,1373,3,summer,2022,,,Tencent Penguin Pictures,,Suoyi Technology,"Action, Fantasy",Martial Arts
51632,Isekai wa Smartphone to Tomo ni. 2,In Another World With My Smartphone 2,TV,Light novel,12,False,2023-04-03 00:00:00+00:00,2023-06-19 00:00:00+00:00,23,PG-13 - Teens 13 or older,6.42,58677,7458.0,1612,148726,1035,spring,2023,Mondays,23:30,"Sotsu, MediaNet, Pony Canyon, AT-X, Asmik Ace, Hobby Japan, 81 Produce, Kadokawa, CTW",Crunchyroll,J.C.Staff,"Adventure, Comedy, Fantasy, Romance","Harem, Isekai"
50427,Ikuta no Kita,Dozens of Norths,Movie,Other,1,False,2021-11-06 00:00:00+00:00,,64,R+ - Mild Nudity,6.42,440,7458.0,11249,2279,14,fall,2021,,,Miyu Productions,,"Yamamura Animation, Inc.","Adventure, Award Winning, Fantasy, Suspense",Psychological
38817,Takarasagashi no Natsuyasumi,Takarasagashi no Natsuyasumi,ONA,Original,559,True,2014-02-01 00:00:00+00:00,,49,Rx - Hentai,6.42,460,,12429,1562,14,winter,2014,,,SANDWICHWORKS,,,Hentai,
37089,Cherry & Gal's↑↑,Cherry & Gal's↑↑,OVA,Manga,2,False,2018-02-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,16,Rx - Hentai,6.42,4840,,6425,10746,36,winter,2018,,,EDGE,,BreakBottle,Hentai,
29703,Ikoku na Retro,Raunchy Role Play,OVA,Manga,1,False,2015-04-24 00:00:00+00:00,,25,Rx - Hentai,6.42,2600,,7849,6599,10,spring,2015,,,Pashmina,Kitty Media,Studio 1st,Hentai,
33165,Mashou no Nie 3,Mashou no Nie 3,OVA,Visual novel,2,False,2016-06-24 00:00:00+00:00,2016-12-09 00:00:00+00:00,29,Rx - Hentai,6.42,2914,,7521,7284,37,summer,2016,,,Mediabank,,Anime Antenna Iinkai,Hentai,
9849,Akina to Onsen de H Shiyo!,Akina to Onsen de H Shiyo!,OVA,Original,1,False,2010-11-17 00:00:00+00:00,,21,Rx - Hentai,6.42,3712,,6823,9312,37,fall,2010,,,ChiChinoya,,Studio Boogie Nights,Hentai,
8655,Bijukubo,Bijukubo,OVA,Visual novel,2,False,2010-07-09 00:00:00+00:00,2010-10-08 00:00:00+00:00,27,Rx - Hentai,6.42,3393,,7007,8732,36,summer,2010,,,Digital Works,,Y.O.U.C,Hentai,
5603,Shin Ringetsu,Shin Ringetsu,OVA,Visual novel,2,False,2008-11-25 00:00:00+00:00,2009-03-25 00:00:00+00:00,27,Rx - Hentai,6.42,1721,,8893,4812,9,fall,2008,,,Milky Animation Label,Kitty Media,Kami Kukan,"Drama, Supernatural, Hentai",
5455,Saimin Jutsu The Animation 2nd,Saimin Jutsu The Animation 2nd,OVA,Visual novel,2,False,2008-10-25 00:00:00+00:00,2009-02-25 00:00:00+00:00,29,Rx - Hentai,6.42,1941,,8219,5854,10,fall,2008,,,"Milky Animation Label, MS Pictures",,Studio Eromatick,Hentai,
2681,Spaceship Agga Ruter,Spaceship Agga Ruter,OVA,Original,4,False,1998-10-25 00:00:00+00:00,1999-04-25 00:00:00+00:00,27,Rx - Hentai,6.42,1035,,10479,2872,7,fall,1998,,,BEAM Entertainment,,AIC,"Comedy, Sci-Fi, Hentai",Space
32682,Kagewani: Shou,Kagewani -II-,TV,Original,13,False,2016-04-01 00:00:00+00:00,2016-06-24 00:00:00+00:00,7,R - 17+ (violence & profanity),6.42,8261,7460.0,5108,19325,19,spring,2016,Fridays,22:40,Directions,,Tomovies,"Horror, Mystery, Supernatural",
18771,Gifuu Doudou!!: Kanetsugu to Keiji,Gifuu Doudou!!: Kanetsugu to Keiji,TV,Manga,25,False,2013-07-03 00:00:00+00:00,2013-12-18 00:00:00+00:00,24,R - 17+ (violence & profanity),6.42,2699,7448.0,7183,8239,15,summer,2013,,,North Stars Pictures,,Studio Deen,Action,"Historical, Martial Arts, Samurai"
14199,Oniichan dakedo Ai sae Areba Kankeinai yo ne!,OniAi,TV,Light novel,12,False,2012-10-05 00:00:00+00:00,2012-12-21 00:00:00+00:00,24,R+ - Mild Nudity,6.42,139766,7473.0,805,311360,476,fall,2012,Fridays,23:00,"Lantis, Media Factory, AT-X, DAX Production, Cospa, Sony Music Communications",Funimation,SILVER LINK.,"Comedy, Romance, Ecchi","Harem, School"
37646,Hataraku Oniisan! no 2!,Working Buddies! No 2!,TV,Original,11,False,2018-07-06 00:00:00+00:00,2018-09-21 00:00:00+00:00,4,G - All Ages,6.42,1836,7453.0,9518,3902,8,summer,2018,Fridays,21:54,"Lantis, Movic, Half H.P Studio, BS Fuji, Tokyo MX, Good Smile Company, Bandai Namco Arts",,"Fanworks, Tomovies",Comedy,"Anthropomorphic, Workplace"
15037,Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou,Corpse Party: Tortured Souls,OVA,Visual novel,4,False,2013-07-24 00:00:00+00:00,,29,R - 17+ (violence & profanity),6.42,226268,7444.0,625,389615,1731,summer,2013,,,MAGES.,Maiden Japan,asread.,"Horror, Mystery",Gore
1263,Suika,Wet Summer Days,OVA,Visual novel,3,False,2003-02-25 00:00:00+00:00,2003-06-25 00:00:00+00:00,27,Rx - Hentai,6.42,2296,,8102,6063,9,winter,2003,,,,Kitty Media,APPP,"Drama, Fantasy, Hentai",
51088,Eroriman,Eroriman,OVA,Visual novel,2,False,2022-02-25 00:00:00+00:00,2022-04-28 00:00:00+00:00,24,Rx - Hentai,6.42,1520,,9389,4068,13,winter,2022,,,,,PoRO,Hentai,
38837,Puso Ni Comi,Puso Ni Comi,ONA,Web manga,20,False,2019-01-08 00:00:00+00:00,2019-05-21 00:00:00+00:00,3,PG-13 - Teens 13 or older,6.42,425,7476.0,12433,1561,4,winter,2019,,,"Sega, Sega Games",,Point Pictures,"Action, Comedy, Sci-Fi","Parody, School, Video Game"
34525,Centaur no Nayami,A Centaur's Life,TV,Manga,12,False,2017-07-09 00:00:00+00:00,2017-09-24 00:00:00+00:00,23,R+ - Mild Nudity,6.42,40438,7441.0,2235,95847,141,summer,2017,Sundays,22:00,"Tokuma Shoten, MAGES., Yomiuri TV Enterprise, Kanon Sound, Emon, RAY, NichiNare, Top Marshal, Crunchyroll SC Anime Fund",Funimation,Haoliners Animation League,"Fantasy, Slice of Life",School
33697,Gravity Daze The Animation: Ouverture,Gravity Daze The Animation: Ouverture,OVA,Game,1,False,2016-12-26 00:00:00+00:00,,19,PG-13 - Teens 13 or older,6.42,2799,7453.0,8536,5371,12,winter,2016,,,,,Khara,"Action, Fantasy, Sci-Fi",
40526,"Dragon, Ie wo Kau.",Dragon Goes House-Hunting,TV,Manga,12,False,2021-04-04 00:00:00+00:00,2021-06-20 00:00:00+00:00,23,PG-13 - Teens 13 or older,6.42,23462,7445.0,2818,64887,203,spring,2021,Sundays,22:00,"Pony Canyon, Studio Mausu",Funimation,Signal.MD,"Comedy, Fantasy",
9391,Ginga Hyouryuu Vifam 13,Ginga Hyouryuu Vifam 13,TV,Unknown,26,False,1998-03-21 00:00:00+00:00,1998-10-03 00:00:00+00:00,24,G - All Ages,6.42,182,7449.0,13946,1000,1,spring,1998,Sundays,02:05,,,Sunrise,"Action, Adventure, Sci-Fi",Mecha
9291,Hello Kitty no Cinderella,Hello Kitty in Cinderella,Movie,Unknown,1,False,1989-07-22 00:00:00+00:00,,30,PG - Children,6.42,686,7453.0,12128,1710,5,summer,1989,,,"Sanrio, TOHO",,,Fantasy,
